Ad No,Name,Price,Model Year,Location,Mileage,Registered City,Engine Type,Engine Capacity,Transmission,Color,Assembly,Body Type,Features,Last Updated,URL
4015285,Suzuki Swift DLX 1.3 2011,1075000,2011," Faisal Town, Lahore Punjab",85000,Lahore,1,1300,2,Grey,Local,1," AM/FM Radio, Air Conditioning, CD Player, Cassette Player",30-Apr-20,https://www.pakwheels.com/used-cars/suzuki-swift-2011-for-sale-in-lahore-4015285
4015277,Toyota Corolla Altis 1.8 2019,3765000,2019," Faisal Town, Lahore Punjab",17000,Lahore,1,1800,1,White,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Keyless Entry, Power Locks, Power Steering, Power Windows",30-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-lahore-4015277
4015339,Toyota Aqua S 2013,2175000,2013," B-17, Islamabad Islamabad",140000,Islamabad,1,1500,1,Grey,Imported,1," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",30-Apr-20,https://www.pakwheels.com/used-cars/toyota-aqua-2013-for-sale-in-islamabad-4015339
4015358,Honda Civic VTi 1.6 2002,900000,2002," Akbar Chowk, Lahore Punjab",11500,Lahore,1,1600,2,Green,Local,2," AM/FM Radio, Immobilizer Key",30-Apr-20,https://www.pakwheels.com/used-cars/honda-civic-2002-for-sale-in-lahore-4015358
4015419,Toyota Corolla GLi 1.3 VVTi Special Edition 2019,2900000,2019," Chak Shahzad, Islamabad Islamabad",700,Un-Registered,1,1300,2,Black,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",30-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-4015419
4015422,Suzuki Wagon R VXL 2019,1630000,2019," Cantt, Multan Punjab",20265,Lahore,1,1000,2,White,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",30-Apr-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2019-for-sale-in-multan-4015422
4015442,Suzuki Mehran VX Euro II 2017,800000,2017," Latifabad, Hyderabad Sindh",2500,Hyderabad,1,800,2,White,Local,1," AM/FM Radio, Air Bags, Air Conditioning, Immobilizer Key, Power Mirrors, Power Steering",30-Apr-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-hyderabad-4015442
4015451,Honda Civic VTi Oriel Prosmatec 1.6 2002,845000,2002," G-11, Islamabad Islamabad",179766,Karachi,1,1600,1,Black,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",30-Apr-20,https://www.pakwheels.com/used-cars/honda-civic-2002-for-sale-in-islamabad-4015451
4015452,Toyota Corolla GLi 1.3 VVTi Ecotec  2011,1695000,2011, Islamabad Islamabad,169000,Lahore,1,1300,2,Silver,Local,2," AM/FM Radio, Air Conditioning, Alloy Rims, Cassette Player, DVD Player, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",30-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-4015452
4014900,Honda Accord 24TL 2010,3000000,2010," Bahadurabad, Karachi Sindh",100000,Karachi,1,2400,1,Silver,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/honda-accord-2010-for-sale-in-karachi-4014900
4014851,Suzuki Wagon R VXL 2018,1465000,2018," Paris Road, Sialkot Punjab",31000,Lahore,1,1000,2,Silver,Local,1," ABS, Air Bags, Air Conditioning, Alloy Rims, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2018-for-sale-in-sialkot-4014851
4014854,Suzuki Mehran VXR (CNG) 2009,600000,2009, Sargodha Punjab,80000,Lahore,1,800,2,White,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2009-for-sale-in-sargodha-4014854
4014869,Daihatsu Mira X 2018,1800000,2018, Islamabad Islamabad,20000,Un-Registered,1,660,1,White,Imported,1," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/daihatsu-mira-2018-for-sale-in-islamabad-4014869
4014840,Suzuki Cultus VXRi 2009,740000,2009," Allama Iqbal Town, Lahore Punjab",95000,Lahore,1,1000,2,Grey,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2009-for-sale-in-lahore-4014840
4014953,Suzuki Cultus Limited Edition 2017,1300000,2017," Gulshan Abad, Rawalpindi Punjab",100000,Islamabad,1,1000,2,Grey,Local,1," ABS, Air Bags, Air Conditioning, Alloy Rims, Cassette Player, Power Locks, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2017-for-sale-in-rawalpindi-4014953
4012123,Suzuki Wagon R VXL 2019,1650000,2019," Hyderabad Road, Mirpur khas Sindh",3040,Mirpur khas,1,1000,2,Silver,Local,1," AM/FM Radio, Air Conditioning, Alloy Rims, Cassette Player",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2019-for-sale-in-mirpur-khas-4012123
4012160,Suzuki Vitara GLX 1.6 2017,4000000,2017," Hyderabad Road, Mirpur khas Sindh",38700,Mirpur khas,1,1600,1,Grey,Local,3," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Front Speakers, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-vitara-2017-for-sale-in-mirpur-khas-4012160
4012141,Suzuki Mehran VXR Euro II 2019,1075000,2019," Hyderabad Road, Mirpur khas Sindh",15000,Mirpur khas,1,800,2,Silver,Local,1," ABS, Air Conditioning, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-mirpur-khas-4012141
4015015,Toyota Vitz F 1.0 2015,1900000,2015," Shahdara, Lahore Punjab",80000,Lahore,1,1000,1,Silver,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",30-Apr-20,https://www.pakwheels.com/used-cars/toyota-vitz-2015-for-sale-in-lahore-4015015
3991903,Toyota Corolla XLi 2004,1250000,2004, Multan Punjab,52000,Lahore,1,1300,2,White,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, Cruise Control, DVD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",30-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2004-for-sale-in-multan-3991903
4015017,Suzuki Bolan VX 2007,495000,2007," Saidpur Road, Rawalpindi Punjab",54000,Islamabad,1,800,2,White,Local,4," AM/FM Radio, Air Conditioning, Cassette Player, Power Locks, Power Mirrors, Power Steering, Power Windows",30-Apr-20,https://www.pakwheels.com/used-cars/suzuki-bolan-2007-for-sale-in-rawalpindi-4015017
4015027,Suzuki Cultus VXR 2001,530000,2001," 7th Avenue, Islamabad Islamabad",100000,Islamabad,1,1000,2,Silver,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable",30-Apr-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2001-for-sale-in-islamabad-4015027
4015061,Toyota Corolla XLi VVTi 2013,1700000,2013, Mardan KPK,120000,Lahore,1,1300,2,White,Local,2," ABS, AM/FM Radio, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",30-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-mardan-4015061
4015065,Toyota Premio X 1.8 2007,1900000,2007," Aisha Manzil, Karachi Sindh",77400,Un-Registered,1,1800,1,Blue,Imported,2," AM/FM Radio, Air Conditioning, CD Player, Power Locks",30-Apr-20,https://www.pakwheels.com/used-cars/toyota-premio-2007-for-sale-in-karachi-4015065
4015101,Toyota Corolla GLi 1.3 VVTi 2010,1620000,2010," Ring Road, Peshawar KPK",188888,Islamabad,1,1300,2,Silver,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks",30-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-peshawar-4015101
4015102,Toyota Vitz F 1.0 2016,2225000,2016," Bahadurabad, Karachi Sindh",70000,Un-Registered,1,1000,1,Black,Imported,1," AM/FM Radio, Air Conditioning, Cassette Player, Power Locks, Power Mirrors, Power Steering, Power Windows",30-Apr-20,https://www.pakwheels.com/used-cars/toyota-vitz-2016-for-sale-in-karachi-4015102
4015073,Suzuki Solio Bandit IDLING STOP 2016,2450000,2016," Jamshed Road, Karachi Sindh",36000,Un-Registered,3,1200,1,Assembly,Imported,4," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",30-Apr-20,https://www.pakwheels.com/used-cars/suzuki-solio-bandit-2016-for-sale-in-karachi-4015073
4015103,Mazda Flair Custom Style XS 2016,1425000,2016," Bahadurabad, Karachi Sindh",52000,Karachi,1,660,1,White,Imported,4," AM/FM Radio, Immobilizer Key",30-Apr-20,https://www.pakwheels.com/used-cars/mazda-flair-custom-style-2016-for-sale-in-karachi-4015103
4015106,Suzuki Cultus VXR 2007,650000,2007," Bahadurabad, Karachi Sindh",95000,Karachi,1,1000,2,Gold,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",30-Apr-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2007-for-sale-in-karachi-4015106
4015104,Toyota Corolla SE Limited 1996,920000,1996," Hayatabad, Peshawar KPK",170000,Islamabad,1,1500,2,Black,Imported,2," AM/FM Radio, Air Conditioning, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Steering, Power Windows",30-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-1996-for-sale-in-peshawar-4015104
4014803,Suzuki Mehran VX 2006,490000,2006," Jamilabad, Taxila Punjab",120000,Rawalpindi,1,800,2,White,Local,1," AM/FM Radio, Air Conditioning, Alloy Rims, CD Player",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2006-for-sale-in-taxila-4014803
4014392,Toyota Prius S LED Edition 1.8 2013,2700000,2013," F-10, Islamabad Islamabad",180000,Islamabad,1,1800,1,White,Imported,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-prius-2013-for-sale-in-islamabad-4014392
4014464,Toyota Corolla GLi 1.3 VVTi 2015,2320000,2015," Ghauri Town, Islamabad Islamabad",82000,Islamabad,1,1300,2,Silver,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-4014464
4014455,Toyota Prius L 1.8 2014,3100000,2014, Islamabad Islamabad,50000,Islamabad,1,1800,1,White,Imported,2," AM/FM Radio, Air Conditioning, CD Player, DVD Player, Front Camera, Front Speakers, Power Locks, Rear AC Vents, Rear Camera, Rear speakers, USB and Auxillary Cable",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-prius-2014-for-sale-in-islamabad-4014455
4014442,Suzuki Cultus VXLi 2015,1300000,2015," 9th Avenue, Islamabad Islamabad",50000,Islamabad,1,1000,2,White,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2015-for-sale-in-islamabad-4014442
4014467,Honda City Aspire Prosmatec 1.5 i-VTEC 2018,2690000,2018," G-11, Islamabad Islamabad",46693,Islamabad,1,1500,1,Black,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-islamabad-4014467
4014424,Daihatsu Mira L SA 2014,1275000,2014, Karachi Sindh,86000,Karachi,1,660,1,White,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Climate Control, CoolBox, Cruise Control, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear AC Vents, Rear Camera, Rear speakers, Steering Switches, USB and Auxillary Cable",29-Apr-20,https://www.pakwheels.com/used-cars/daihatsu-mira-2014-for-sale-in-karachi-4014424
4014484,Honda Vezel Hybrid Z Honda Sensing  2018,5000000,2018," Ring Road, Peshawar KPK",9838,Un-Registered,3,1500,1,White,Imported,5," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/honda-vezel-2018-for-sale-in-peshawar-4014484
4014497,Honda Vezel Hybrid X L Package 2014,3000000,2014," Ring Road, Peshawar KPK",50300,Un-Registered,3,1500,1,Black,Imported,5," AM/FM Radio, Immobilizer Key",29-Apr-20,https://www.pakwheels.com/used-cars/honda-vezel-2014-for-sale-in-peshawar-4014497
4014507,Suzuki Khyber Limited Edition 1998,470000,1998," Hayatabad, Peshawar KPK",88000,Peshawar,1,1000,2,Red,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-khyber-1998-for-sale-in-peshawar-4014507
4014516,Honda Civic VTi Oriel 1.6 2001,1035000,2001, Bahawalpur Punjab,165000,Lahore,1,1600,2,Silver,Local,2," AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cassette Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/honda-civic-2001-for-sale-in-bahawalpur-4014516
4014593,Toyota Rush G A/T 2006,2200000,2006, Lahore Punjab,124500,Un-Registered,1,1500,1,White,Imported,3," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-rush-2006-for-sale-in-lahore-4014593
4014654,Suzuki Alto VXL 2019,1560000,2019, Faisalabad Punjab,10000,Lahore,1,660,1,White,Local,1," ABS, AM/FM Radio, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-alto-2019-for-sale-in-faisalabad-4014654
4014668,Toyota Prius S 1.8 2010,2150000,2010," Charsadda Road, Peshawar KPK",126300,Islamabad,1,1800,1,Black,Imported,2," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Cassette Player, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-prius-2010-for-sale-in-peshawar-4014668
4014676,Daihatsu Hijet Deluxe 2013,1130000,2013," Gulshan-e-Iqbal, Karachi Sindh",122000,Karachi,1,660,1,Silver,Imported,4," AM/FM Radio, Air Conditioning, CD Player, Immobilizer Key",29-Apr-20,https://www.pakwheels.com/used-cars/daihatsu-hijet-2013-for-sale-in-karachi-4014676
4014693,Mitsubishi Ek Wagon Limited 2007,990000,2007," Ring Road, Peshawar KPK",85000,Rawalpindi,1,660,1,White,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2007-for-sale-in-peshawar-4014693
4014685,Toyota Prius G Touring Selection 1.8 2011,2825000,2011," Shadbagh, Lahore Punjab",97000,Lahore,1,1800,1,White,Imported,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-prius-2011-for-sale-in-lahore-4014685
4014714,Suzuki Alto G4 2012,1275000,2012," G- 7, Islamabad Islamabad",76000,Rawalpindi,1,660,1,Silver,Imported,1," ABS, AM/FM Radio, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-alto-2012-for-sale-in-islamabad-4014714
4014510,Suzuki Cultus VXR 2004,470000,2004," Jhang Sadar, Jhang Punjab",175000,Pak pattan sharif,1,1000,2,White,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2004-for-sale-in-jhang-4014510
4014786,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2012,1695000,2012," Zulfiqar Colony, Faisalabad Punjab",145000,Lahore,1,1800,1,Black,Local,2," AM/FM Radio, Air Conditioning, Cassette Player, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-faisalabad-4014786
4014031,Suzuki Bolan VX 2003,450000,2003, Rawalpindi Punjab,136000,Lahore,1,800,2,White,Local,4," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-bolan-2003-for-sale-in-rawalpindi-4014031
4014056,Honda Accord Type S Advance Package 2010,3200000,2010," E-11, Islamabad Islamabad",192500,Islamabad,1,2400,1,Silver,Imported,2," ABS, AM/FM Radio, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/honda-accord-2010-for-sale-in-islamabad-4014056
4014032,Toyota Corolla XLi 2004,950000,2004, Rawalpindi Punjab,127000,Rawalpindi,1,1300,2,White,Local,2," AM/FM Radio, Air Conditioning, Cassette Player",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2004-for-sale-in-rawalpindi-4014032
4014391,Toyota Corolla XLi Automatic 2019,2750000,2019, Sialkot Punjab,18891,Lahore,1,1300,1,White,Local,2," AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-sialkot-4014391
4014030,Suzuki Mehran VX 2006,450000,2006, Rawalpindi Punjab,180000,Islamabad,1,800,2,White,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Cruise Control, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2006-for-sale-in-rawalpindi-4014030
4014099,Honda City i-DSI 2007,1265000,2007," Harley Street, Rawalpindi Punjab",105000,Rawalpindi,1,1300,2,Black,Local,2," AM/FM Radio, Air Conditioning",29-Apr-20,https://www.pakwheels.com/used-cars/honda-city-2007-for-sale-in-rawalpindi-4014099
4014132,Suzuki Wagon R VXR 2018,1465000,2018," Air Avenue, Lahore Punjab",55000,Lahore,1,1000,2,White,Local,1," ABS, Air Bags, Air Conditioning, Alloy Rims, DVD Player, Front Speakers, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2018-for-sale-in-lahore-4014132
4014189,Toyota Vitz F Limited 1.0 2016,2525000,2016, Islamabad Islamabad,19000,Un-Registered,1,1000,1,Silver,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-vitz-2016-for-sale-in-islamabad-4014189
4014179,Suzuki Mehran VXR 2005,400000,2005," Jhangi Syedan, Islamabad Islamabad",106594,Lahore,1,800,2,White,Local,1," AM/FM Radio, Air Conditioning, CD Player, Immobilizer Key, Power Steering",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2005-for-sale-in-islamabad-4014179
4014149,Honda City 1.3 i-VTEC 2016,1875000,2016," Johar Town, Lahore Punjab",94000,Lahore,1,1300,2,Silver,Local,2," AM/FM Radio, Air Conditioning, Keyless Entry",29-Apr-20,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-lahore-4014149
4014168,Toyota Land Cruiser ZX 2012,19900000,2012," Capital Territory, Islamabad Islamabad",40000,Un-Registered,1,4600,1,White,Imported,3," AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Cassette Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2012-for-sale-in-islamabad-4014168
4014186,Suzuki Mehran VXR (CNG) 2007,630000,2007," Satellite Town, Rawalpindi Punjab",74000,Islamabad,1,800,2,White,Local,1," AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-rawalpindi-4014186
4014145,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2012,2150000,2012, Lahore Punjab,129500,Lahore,1,1800,1,Grey,Local,2," AM/FM Radio, Alloy Rims, CD Player",29-Apr-20,https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-lahore-4014145
4014197,Toyota Voxy X L EDITION 2015,4200000,2015, Islamabad Islamabad,46999,Un-Registered,3,1800,1,Assembly,Imported,4," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-voxy-2015-for-sale-in-islamabad-4014197
4014300,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,2575000,2014," NFC, Lahore Punjab",52000,Lahore,1,1800,1,Gold,Local,2," AM/FM Radio, Air Conditioning, Alloy Rims, Front Speakers, Rear speakers",29-Apr-20,https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-lahore-4014300
4000252,Toyota Corolla XLi VVTi Ecotec 2011,1650000,2011," Kamra, Attock Punjab",116000,Islamabad,1,1300,2,White,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-attock-4000252
4014358,Daihatsu Move Custom RS 2015,1750000,2015," Bhara kahu, Islamabad Islamabad",55000,Un-Registered,1,660,1,Black,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, Rear Seat Entertainment, Rear speakers, Steering Switches, Sun Roof, USB and Auxillary Cable",29-Apr-20,https://www.pakwheels.com/used-cars/daihatsu-move-2015-for-sale-in-islamabad-4014358
4013291,Daewoo Racer Base Grade 1.5 1996,260000,1996," Jalalpur Jattan Road, Gujrat Punjab",111111,Faisalabad,1,1500,2,Grey,Imported,2," ABS, AM/FM Radio, Air Conditioning, CD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/daewoo-racer-1996-for-sale-in-gujrat-4013291
4014340,Toyota Corolla GLi Automatic 1.3 VVTi 2018,2725000,2018," Gulshan-e-Iqbal, Karachi Sindh",43000,Karachi,1,1300,1,Silver,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, DVD Player, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-4014340
4014366,Toyota Land Cruiser VX Limited 4.5 1994,1950000,1994," Jinnahabad, Abottabad KPK",280000,Peshawar,1,4000,1,White,Imported,3," ABS, AM/FM Radio, Air Conditioning, CD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-land-cruiser-1994-for-sale-in-abottabad-4014366
3989970,Toyota Corolla GLi 1.3 VVTi 2011,1495000,2011, Lahore Punjab,177000,Islamabad,1,1300,2,Silver,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, CoolBox, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-lahore-3989970
